document_id,text,category,date
GDL-1914-06-06-Ar00211,"HIPPISME. Les courses de Morges. Les dons d'honneur suivants sont parvenus au comité: Confédération 300 fr. Commune de Morges 300 fr. Etat de Vaud 200 fr. Etat de Genève 100 fr. M. Paderewski 100 fr. Hôtels et cafés de Morges 100 fr. Culb hippique suisse 50 fr. M. Ed. Monod 60 fr. M. Frank Pochelon, orfèvre à Lausanne, 460 fr. M. John Dewar and Sons, à Perth, une coupe. Le jury des épreuves militaires et du concours d'obstacles est composé du colonel-commandant de corps Audéoud, du colonel-divisionnaire L.-H. Bornand, du colonel-brigadier Jaccard; du lieutenant-colonel Sarasin et du major de cavalerie Favre. ESCRIME A la salle Dufour. On nous écrit: Il a été tiré dernièrement, par la salle Dufour, dans les jardins de l'Hôtel Beau-Séjour, une coupe offerte par M. le comte Faa di Bruno. Le jury était composé de M. le vicomte de la Brosse ( président ), de M. de Ohauvigny, Mlle Dufour, le maître Delacour, et le lieutenant Tardent. M. Madaïl sortit vainqueur de cette épreuve devant MM. Faro, Jaques, Favey, Faa j Bruno et de Belfort. Ces messieurs ont montré de parfaites qualités d'entraînement et de méthode, qu'ils affirmaient plus spécialement quelques jours plus tard en se classant équipe première dans la coupe vaudoise d'épée ( challenge de Chauvigny ), dans laquelle M. Madail gagna, en outre, le prix spécial offert aw suppléants. Ces jeunes tireurs ont seulement trois, deux et un an de salle, et doivent leurs succès à leur entraînement régulier ainsi qu'aux excellents principe",Les sports,1914-06-06
GDL-1914-06-08-Ar00308,"Tribunal fédéral 3 niiiiltift < iii ttt; légitimation. Dans ses séances des 28 jmvier et 20 mai 1914, la deuxième section civile du Tribunal fédéral s'est occupée d'une espèce très curieuse. Un nommé G., sujet italien, a ouvert action le 9 octobre 1912 dans le canton de Genève en exposant les faits ci-après: En 1896, il'avait fait à Genève la connaissance d'une demoiselle S., bernoise; des relations intimes n'avaient pas tardé à s'établir entre eux; le 30 juin 1898, demoiselle S. mit au monde une enfant qui fut inscrite dans les registres de l'état civil comme enfant illégitime, sous le nom de Marthe S.; G. a payé à la mère une pension pour l'enfant jusqu'en automne 1912; il s'est toujours intéressé à cette enfant, qu'il considérait comme sa fille; elle a souvent fait des séjours chez lui, en France; elle l'appelait « papa », et était communément désignée sous le nom de Marthe G.; en été 1912, lorsqu'il voulut la reconnaître comme son enfant naturelle, ainsi qu'il en avait toujours eu le désir ( il en avait été empêché jusqu'alors par des circonstances de famille ), il découvrit que la fillette était maintenant inscrite à lLétat civil sous le nom de Marthe V., fille légitime de M. V. et de Mme V née S demoiselle S avait en.,.;. effet contracté mariage le 12 décembre 1908 avec le sieur V., et la jeune Marthe avait été légitimée dans l'acte de mariage, à l'insu du demandeur; G. se décida alors à reconnaître",Chronique judiciaire,1914-06-08
GDL-1914-06-08-Ar00400,"or GIRAXJD: Les Maîtres de l'Heure, essais d'histoire morale contemporaine. —• Un vol. in-16, Paris, Hachette & Cie M. Victor Giraud achève dans ce second volume l'enquête qu'il avait entreprise sur La; 'génération littéraire de 1870, entendons par là les écrivains qui arrivaient à tAgè / d'homme au moment de la guerre franco- allemande. Enquête admirablement conduite et à quoi Tien ne me paraît comparable dans la critique contemporaine I La première série comprenait des études « ur: Pierre Loti, F. Brunetière, E. Faguet, Wfjjff de Vogue, P. Bourget. Celle-ci est eohsàcrée à Jules Xemaître, Ed. Rod et Anatole France. Sont-ce bien là tous les Maîtres de l'Heure? Ce sont en tout cas 0 eux dont l'œuvTe est la plus considérable ft qui ont exercé l'action la plus profonde. Et l'on pourrait rechercher quelles furent la nature et les raisons de cette influence si M. Qiraud, dans un dernier cha-Sitre sur leBilan de ta génération littéraire e Ï & 70, ne l'avait fait de façon à n'y rien laisser souhaiter et de façon àse placer lui-même au rang des maîtres de la génération nouvelle. fi; était relativement aisé de discerner qui donnait à ces écrivains aux tempéraments si divers, aux tendances si contraires, un air de famille et une commune direction. Tous, ils s'étaient nourris de Re nan-et de Taine et avaient été comme envoûtée par eux. Us avalent d'abord adopté la philosophie de leurs maîtres, leur croyance à un déterminisme absolu, àla toute-puissance et à l'infaillibilité de Science. Et",Les livres,1914-06-08
GDL-1914-06-09-Ar00301,"Emile GABORY: Napoléon et la Vendée, d'après des documents inédite. — Paris, Librairie académique Perrin & Co, 1914, in-8. Ce livre est le fruit d'une patiente exploration des dépôts d'archives de la Venise, entreprise par un historien qui connaît admirablement la bibliographie de son su-W et qui a su composer un tableau très vivant et très exacte de l'administration napoléonienne au sud de la Loire. Au Moment où 8 'ouvre le Consulat et où commence le récit de M. Gabory, la Vendée est encore toute déchirée et pantelante de l'effroyable guerre qu'elle a endurée depuis sept ans. L'auteur étudie avec le plus grand détail comment le Premier-Consul — à c oté de son œuvre immense de pacification entreprise dans toute la France — tenta de soulager et de panser cette malheureuse Pfovince, plus dévastée encore que tout le 'este de la République. Il y réussit à force jj patience et de méthode. Si le transfert uu chef-lieu du département de Fontenay \ « apoléon-Vendée, si la création artificielle de cette ville — dont le récit occupe ""H des plus curieux chapitres de l'ouvrage *~ ne donnèrent pas les résultats que Napoléon en attendait, du moins l'établissent, d'un admirable réseau de routes, la reation d'une gendarmerie « à poigne » la nomination de fonctionnaires en général »! \ f?' Produisirent cet apaisement si dé m. Et en 1808, Napoléon revenant d'Es-P & gne, accomplit en Vendée un voyage nomphal qui fut une grandiose maniwtation de reconnaissance. Hélas! 6 a chute puis",Les livres,1914-06-09
JDG-1914-06-10-Ar00312,"BUREAU CENTRAL MÉTÉOROLOGIQUE Zurich, g juin. Peu de changement depuis hier dans la distribution de la pression atmosphérique des deux côtés des Alpes; la baromètre est encore bas et les pressions ne sont foites que dans l'extrême nord de l'Europe; les centres de la grande dépression qui couvre l'Europe moyenne se trouvent sur la Manche, au pied méridional des Alpes et clans le voisinage de Vienne; les précipitations neige dans nos nuageux prédomi- peu à peu. LE FROID ET LA NEIGE De l'Obtrland et de l'Emmenthal on signale des chutes de neige sur les monta- gneg Dans la région des préalpes, le ther momètre est descendu ce matin à un degré. La neige continue aussi à tomber dans les montagnes appeuzelloiaes Sur l--s pâturages, jusqu'à. i.- | oo mètres d'altitude, la couche de neige atteint 20 cm., de sorte que le bétail doit revenir dans la vallée. Zurich, g. Selon des renseignements parvenus au bureau météorologique, la neige est tombée la nuit dernière sur tout le versantnord des Alpes jusqu'à l'altitude de 850 mètres. Dans différentes stations de l'Oberland bernois et de la Suisse centrale, on mesurait jraardi matin de 5 à 10 centimètres de neige fraîche. Au sud et à l'ouest, la température température est un ppu plus élevée et les conditions atmosphériques y sont toutefois également très mauvaises.",Le temps qu'il fait,1914-06-10
GDL-1914-06-11-Ar00400,"Pierre-Louis DE ALLEGRI: Un Dubbra un Sogno, un Sarcasmo. ( Un doute, un songe, un sarcasme ). — Casa éditrice di Visioni d'arte' 162, viale Magenta, Milano. Ce livre a été senti par une âme éprouvée et dicté par un cerveau solide. Telle est la première impression qu'on ressent après avoir lu l'œuvre nouvelle de M. Pierre-Louis de Allegri *: en réfléchissant, cette impression première devient définitive, car il y a dans ces pages une science parfaite de la douleur et une force d'analyse impitoyablement appliquées, avec un raffinement qui complète les tableaux, les scènes, les épisodes, mais qui vous fait souffrir. M. de Allegri n'a pas dû pouvoir rire souvent dans sa vie. Les sujets de ses livres précédents, les caractères de Heurs personnages, les décors qui entourent leuTS actes, sont graves, réfléchis-, tristes. Quand un personnage sourit, on eent qu'il souffre doublement. Dans L'Invincible, la pièce française en trois actes qu'il a écrite chez nous, cet auieur d'Italie qui pense comme un septentrional, a tranquillement représenté la chute d'une famille bourgeoise. L'argument n'était pas original, mais il a été traité d'une façon personnelle, avec du style, de lallure, de l'élégance, et surtout de la pensée et de la dignité. D'un argument banal en apparence on a fait une pièce, une vraie, construite non-seulement par 'des mots heureux, mais animée d'un véritable souffle d'art. Dans L'Invincible, il y a presque du symbole. Dans Un Dubbio, un Sogno, un Sarcasmo, il y a moins et davantage. On n' trouve pas",Les livres,1914-06-11
GDL-1914-06-12-Ar00206,"Co « i' « tle réatélilion. Le commandant du régiment d'infanterie de montagne 5 porte à la connaissance des intéressés que l'entrée au service, prévue par l'affiche de mise sur pied pour les cours do répétition de 1914, à Lavey-Village, aura lieu le 15 juin 1914, à 9 h. du matin, à St-Maurice, comme suit: Etat-major régiment I mont. 6 et bat. 8, Les Glariers; — bat. 9, Les Terreaux. Cp. mitr. 1 mont. III / l, Cp. sap. mont. IV / 1, Gr. san. mont. 1, section pi. sign., Place de la Gare. ( Communiqué. )",Chronique militaire,1914-06-12
GDL-1914-06-12-Ar00500,"Jf / avlatenr ï. ugriu » Lausanne. Nous avons annoncé hier aux dépêches le départ du lieutenant Lugrin, aviateur, de llaérodromc. d'Etampes à destination de Lausanne. Parti à 5 heures du matin sur Farninn avec son mécanicien comme passager, j; ayiateur atteint une première fois Dijon, à 8 Ij. 0-5. pour PC ravitailler... Son intention était de faire d'une seule traite Dijon-Lausanne, mais de violents courants du sud portèrent l'appareil, à qui la terre était cachée par la brume à la hauteur 4 e Porrentruy. Le passage du Jura ne s'effectua pas sans difficultés; le temps était orageux; les aviateurs se sentaient, selon l'expression de Lugrin, « sucés par les vallées »; L'air s'était éclairci et Bâle brillait dans. le lointain. Lugrin décida d'y faire un seconr arrêt. Parti à 10 heures de Dijon, il aUerrissait à midi et quart au Rueschfeld. La dernière étape, Bâle-Lausanne, s'effectua' entre 6 h. 30 et 8 h. 10. Elle aussi fut rendue mouvementée par le temps orageux. A la hauteur d'Yverdon, les aviateurs furent même copieusement arrosés. Vers 8 heures, les quelques personnes dans le secret des intentions de Lugrin étaient réunies à la Blécherette et scrutaient l'horizon du côté du nord. Bientôt un point parut dans les nuages, avançant avec rapidité. En quelques minutes, l'appareil atterrissait avec une merveilleuse précision et une légèreté incomparable au point exact marqué par un drapeau blanc. Le lieutenant Lugrin fut reçu -par son collègue aviateur- Pache, qui avait fait, dans la journée, préparer un abri pour",Les sports,1914-06-12
GDL-1914-06-12-Ar00501,"Médica S. A., Fabrique d'instruments, ' ' de produits médicaux et de vaccins. Sous cette raison sociale, il a été fondé à Lausanne une S. A. au capital de 60, 000 fr. Coupures de 100 fr.. Conseil d'administration: M. W. Fitting, président, James Greely, à Boston, vice-président; Manuel-J. Chester, secrétaire, et Henri Seelos, les deux à Lausanne. Banque Adam Suisse, S. A. Les actionnaires de cette S. A. dont le siège est à Genève, ont modifié la raison sociale de la Société et ont adopté comme dénomination « Caisse suisse de dépôts ». Le capital est fixé à 1 million de francs, divisé en 2000 actions nominatives. Le conseil d'administration a été renouvelé et composé de MM. Pierrç-Antoine-Bernard le Féron, Henri Gougnard, à Paris, et Edmond d'Ej-ssautier, à Paris. Banque nationale. Les taux de la Banque nationale restent sans changement: escompte 3 % %. Avances fiur titres 4 Yt. Avances sur or 1 %. Tramways lausannois. Recettes de mai: 131, 192 fr. contre 128, 664 francs en 1913. Janvier-fin mai: 575, 441 fr. contre 566, 041 francB en 1913. Augmentation en 1914 9402 francs, soit 145 fr. par km. de ligne.",Chronique financière,1914-06-12
GDL-1914-06-13-Ar00303,"Tribunal fédéral Sources. — Etroit applicable. Dana une affaire Bossard contre Heinrioh, dont le Tribunal fédéral ( deuxième section oivile ) s'est occupé dans sa séance du 20 mal dernier, il s'agissait d'un droit de source acquis par prescription avant le 1 er janvier 1912; en été 1910, à la suite d'une inondation, un glissement de terrain s'est produit dans la région intéressée, et une source nouvelle a surgi sur le sol du défendeur; les demandeurs estimant qu'il en est résulté une diminution du débit de la source asservie parce que, d'après eux, l'eau de la nouvelle source coulait autrefois dans celle-ci, ont conclu au rétablissement de l'ancien état de choses et à la reconnaissance de leur droit de capter l'eau de la nouvelle source. L'instance cantonale, partant de l'idée que le Code civil suisse était. 'applicable, leur. a donné gain de cause sur la. base, des art. 706 et 707 0. o. s. Le Tribunal fédéral a admis le recours du défendeur en ce sens que, la cause a été renvoyée à l'instance cantonale pour statuer à nouveau. Le Tribunal fédéral a jugé qu'il s'agissait d'une servitude acquise et constituée sous l'emprise du droit cantonal précédemment en vigueur, que le sort du litige dépendait de l'interprétation du titre constitutif de la servitude pour déterminer l'étendue de ce droit réel, et que cette question relevait du seul droit cantonal, les faits à la base du procès ( notamment l'inondation survenue en 1910 et la constitution d'une source nouvelle qui en",Chronique judiciaire,1914-06-13
